age,id,became_member_on,income,F,M,O,no_gender,orig_id
64,7005,20160427,107000.0,1,0,0,0,277d5c3110104e278963d796465f45a8
39,7006,20180303,36000.0,1,0,0,0,9fe7598aa80447f281433beb1c2b5a48
18,7007,20151025,43000.0,1,0,0,0,13f95724ed4042aaa8953e8ed5d073c9
26,7008,20160406,32000.0,0,1,0,0,f3db61e170a74b94979f2d9d3e512cf4
26,7009,20161113,45000.0,0,1,0,0,9cbc97671cc847528ee4bc9ad666f9c6
0,7010,20171023,,0,0,0,1,dfebfdd6cb024279b1f8844476a789d5
58,7011,20151125,114000.0,0,1,0,0,20ed2ff30ba54901beb1accd472a013f
62,7012,20150225,83000.0,0,1,0,0,d212052a213842e7863821f278bc4bdf
46,7013,20160712,69000.0,1,0,0,0,6684c575f70549c19c85baab3bebae8c
48,7014,20170310,47000.0,1,0,0,0,7b943337ec0547bd8967e111d1b794d4
78,7015,20170614,96000.0,1,0,0,0,9c7eeec3d84b4c698169ef5de01fde26
0,7016,20170624,,0,0,0,1,0223ed57fef54575ac0b256937dc68fa
60,7017,20170206,57000.0,0,1,0,0,c46d6f7fce5642ea999b90b4028c1d78
48,7018,20150828,74000.0,0,1,0,0,ca4684ba54b546fd89c653f56b320a26
30,7019,20141203,31000.0,0,1,0,0,8afe5b98fadd4671835b6ed6d9d52755
70,7020,20151218,50000.0,0,1,0,0,b060504771aa4ab9b4bdf98051c7cc05
67,7021,20170921,56000.0,0,1,0,0,398a7192ff1f4667b7489399788debf3
69,7022,20170209,99000.0,1,0,0,0,bea062a97557458a97f3e2df8d87755a
41,7023,20161002,48000.0,0,1,0,0,6263d948f09b4cfc87b0b59955f269f1
71,7024,20170819,89000.0,0,1,0,0,ce2819ef946145c2a1b2ac36458d5229
80,7025,20180420,85000.0,1,0,0,0,58ddbf7074aa492694bf793799f7fbc9
47,7026,20180612,33000.0,0,1,0,0,8c1414ceb830439e886e299f4a27cc12
54,7027,20170810,46000.0,0,1,0,0,9c7b048269ec4afd9205201a8e386c22
61,7028,20141218,51000.0,0,1,0,0,130a423ffae24fc09c6cf91590e336d3
77,7029,20171005,33000.0,0,1,0,0,deea022f140443f8b05bb5da3ae30013
23,7030,20171026,44000.0,0,1,0,0,94a74c6eefec4c068b39bf34777ed96b
0,7031,20160513,,0,0,0,1,d7f4f015cefd445ab7010094d63b7ee6
64,7032,20171210,35000.0,1,0,0,0,57e737efcebc4fc5b5f9f2f8c58763ce
60,7033,20180206,58000.0,0,1,0,0,a44b09e04d394303aa5c79cba7655a02
82,7034,20161022,65000.0,0,1,0,0,61b8c67126e2471892b7336b0bb58f11
52,7035,20160328,38000.0,0,1,0,0,fcb0b163801c45608a52a8958d8878ef
34,7036,20140119,59000.0,0,1,0,0,819820580bb040c690d702555dde04dc
0,7037,20160804,,0,0,0,1,9990c2cbd54c43589f79191b730612a9
72,7038,20170217,32000.0,0,1,0,0,d10c2674404040778c0bf927ef316082
52,7039,20161231,62000.0,0,1,0,0,45cd1a36dae04428a949857ede724b06
66,7040,20180328,61000.0,0,1,0,0,1d6bfc684bbf435ab2397e9586e5a20c
64,7041,20180407,84000.0,1,0,0,0,aea8a070df2f42f2a3143e8991205492
47,7042,20171017,40000.0,1,0,0,0,7c258d18115d4641a3a18c14db7cd1c1
0,7043,20180219,,0,0,0,1,e97c1954386a4970af65db780360ec50
61,7044,20170821,52000.0,0,1,0,0,e6cd4bec9abe432086770f43dd1918d0
0,7045,20170318,,0,0,0,1,29886d76e4264150923c4be1bbe4559a
65,7046,20170603,72000.0,1,0,0,0,1e31703717f6436d837dafa37fd1a4b9
37,7047,20140609,63000.0,0,1,0,0,c3a629ef8f1644f1b681b74380082cb7
62,7048,20171001,92000.0,1,0,0,0,624eb75515b74d8bb10eb74725a78a31
32,7049,20171208,58000.0,0,1,0,0,872b4afbb72f4aed8629e5ac9d81ed57
60,7050,20170805,99000.0,0,1,0,0,9a9e4bc03342441890dac077c283f821
72,7051,20180715,101000.0,1,0,0,0,c7646e6300cf45c2b259503a048c1532
58,7052,20180426,33000.0,0,1,0,0,c6f1000e365d46aa9b789c04911091d9
39,7053,20180527,70000.0,0,0,1,0,18f61802466c407c9170d92ed2b8a966
64,7054,20151005,115000.0,1,0,0,0,fa85e3ecb1dd44b8bf8f0dfdcbdba76d
53,7055,20170117,93000.0,1,0,0,0,1f59385fcefd4cd38bbceefa8b273ad7
42,7056,20180613,65000.0,0,1,0,0,cf3bd0d77cdc487fb6a46a636b9e36ab
34,7057,20170926,48000.0,1,0,0,0,e457d9ebb6c247be8e69fafee102e75f
45,7058,20170806,52000.0,1,0,0,0,751c9dd9226043c9a0d9206d53729936
82,7059,20171020,50000.0,1,0,0,0,d1dd09bdd7d34c07a0cd80402abfaed5
41,7060,20180722,59000.0,1,0,0,0,b5fb84897743419ca7b14a35e0101d27
73,7061,20170717,84000.0,1,0,0,0,a45364cba6e84a1098456512985226ad
0,7062,20170413,,0,0,0,1,3629e20bb15a4d61a1f5bbf9d138c8f4
36,7063,20140122,40000.0,0,1,0,0,f70e4e136db845fc8d9999a5c5941478
31,7064,20180508,45000.0,1,0,0,0,b4c4cb0440c4420baa94cfcffe6d7390
45,7065,20160930,91000.0,0,1,0,0,86ac6c4a83b44cf7b1bdf87ea65e62a4
54,7066,20171021,60000.0,0,1,0,0,50f26d1787444bb6a1e1b8be501f6877
58,7067,20140125,56000.0,1,0,0,0,5be2d81081b64d6c8825ae9fe780b79f
31,7068,20150805,41000.0,0,1,0,0,cc24efb5c92b4bf3a7496b14d5c4e2e2
31,7069,20150827,36000.0,0,1,0,0,eb259d07d0074f609a7da13e247982e2
57,7070,20170803,47000.0,0,1,0,0,ba011fb3a0ee4b10b534b4af079bdb10
35,7071,20160317,53000.0,0,1,0,0,b8735d29860848de93aabaa077eadfda
38,7072,20180713,51000.0,0,1,0,0,aa51db1856d34ffcb7f275bf195aa870
56,7073,20160712,34000.0,0,1,0,0,8d64530bed704d2285f1e3abc7057436
58,7074,20161116,78000.0,0,1,0,0,69e91f44f04e47c9856b00d77c7736f4
41,7075,20170724,31000.0,0,1,0,0,ce92049bad964839982c973c5013fbb8
87,7076,20170404,76000.0,1,0,0,0,af5215439a5c4c6f9a0955b609de4851
51,7077,20170629,45000.0,0,1,0,0,e311b9067f484ff8a11bc16c6c234465
54,7078,20160402,85000.0,1,0,0,0,c509fe1f9c464c4881d158f453491d23
38,7079,20170224,52000.0,0,1,0,0,b9962944ab2042a88c9374719c067133
57,7080,20180604,80000.0,0,1,0,0,e75f049cf8bd494bac2d4bfdc17679cf
45,7081,20171019,80000.0,1,0,0,0,3b42be7e9a5e4d21ae24d9194c0a4c5e
34,7082,20180717,42000.0,1,0,0,0,549df1c62c18418483554a394f7cc4c8
74,7083,20160308,115000.0,1,0,0,0,cc3f80ea78da4d6085c8e90be8c67f47
0,7084,20160610,,0,0,0,1,05f7979ead604ba1947685f603023b1e
20,7085,20170128,71000.0,1,0,0,0,7f7278ffc3d44f85a1082dec893be26f
45,7086,20170424,82000.0,0,1,0,0,3655dd06092b4cf28edf80f4daee8d93
73,7087,20160115,109000.0,1,0,0,0,b3533603c9e545cc96949e1f7e195eb9
18,7088,20180125,66000.0,0,1,0,0,2d1e693eab9142c79236a507eeda45d0
54,7089,20180407,37000.0,0,1,0,0,1912954c9e4e455a832078c4452004ba
41,7090,20171209,70000.0,1,0,0,0,508c159f58ac47dcab09cc3b522b2559
30,7091,20180219,64000.0,0,1,0,0,ee1cfd321c9c4f0fa2a2f6078078a0e0
57,7092,20170708,60000.0,0,1,0,0,d3ebba7f5b5640ac8a98e40346c1fb4d
48,7093,20170409,75000.0,0,1,0,0,32e3600cea4544f097e10f9ba784ef74
63,7094,20170818,115000.0,1,0,0,0,7cc4980b7d9448c29b6895350467afb5
60,7095,20170508,104000.0,1,0,0,0,76e4c32f141f4bd1b1a905cf6b28bcfa
62,7096,20170616,51000.0,0,1,0,0,b82000f66d344273a94c5067f4263e69
36,7097,20171228,41000.0,0,1,0,0,8a87d8d7ec2b4946b6e935bcdab873ba
0,7098,20170526,,0,0,0,1,d20e62e676c24f79a5bc82902dccd44c
68,7099,20131128,53000.0,0,1,0,0,835b5ab3d7124f86b64984318ca7b456
43,7100,20171016,41000.0,0,1,0,0,f90afb1832e1405691650dba3f4cc6d5
27,7101,20160610,45000.0,1,0,0,0,27e24d4d58c0473894035e6e0a74849e
56,7102,20160703,94000.0,1,0,0,0,aacf19731906456ea5347f15787e6771
0,7103,20170521,,0,0,0,1,86600e17f95b4584bfd043830d703f0f
38,7104,20151016,67000.0,0,1,0,0,12c783f75d5847c08e1a0e582a6b735a
58,7105,20170701,52000.0,0,1,0,0,f531c0be9e534920a98dc74e317b56ef
74,7106,20170914,63000.0,1,0,0,0,6ee360b5c2ed4232b41fa2cc677b23f7
69,7107,20170809,78000.0,0,1,0,0,7f27070d07eb44cb89b9a547074ca343
72,7108,20180329,78000.0,1,0,0,0,dcbcbbb115984c199a9cd7fc6d1cf8c0
53,7109,20180430,96000.0,1,0,0,0,7672e40c6c21477ea1cd8f2abe6edb5c
43,7110,20170329,53000.0,0,1,0,0,2b821853a0004ab29af8967082663985
60,7111,20170924,99000.0,0,1,0,0,5b2b9990e9274efa8332626ef7d0220b
54,7112,20140625,96000.0,0,1,0,0,3c1725273b204c25ae79f896588fda39
65,7113,20151217,80000.0,0,1,0,0,38f02eb17af04d55b4cff9dacba7e54c
0,7114,20180113,,0,0,0,1,7d73d95883dd470ba1a77593c349b422
47,7115,20170927,62000.0,1,0,0,0,1808ae5afa61471ca4676755b5eeabf9
91,7116,20171025,53000.0,0,1,0,0,7e38a7ef322b4e1ca4f14221af478d26
77,7117,20180705,38000.0,0,1,0,0,af046d91eec74ac79e40b6c12004ecab
77,7118,20180715,58000.0,0,1,0,0,80a081a487514d7582afd7b4addd7027
71,7119,20160107,104000.0,1,0,0,0,1a580590aced42e1a80647a28d025826
19,7120,20171201,39000.0,0,1,0,0,817a4167a4a14b9aa5ed27fb7ba9802b
54,7121,20170905,65000.0,0,1,0,0,df9fc9a86ca84ef5aedde8925d5838ba
37,7122,20180704,39000.0,0,1,0,0,46d60875eab5470187ac6f439c3b81b0
53,7123,20170514,98000.0,0,1,0,0,6afe3125e05245c3afbac4f9a9d8e29c
35,7124,20170110,60000.0,1,0,0,0,61d7edeec0114a9197aa11bef76e227d
28,7125,20180301,36000.0,0,1,0,0,ac83538a4c4a4173ae663b656fcb14ec
65,7126,20150802,85000.0,1,0,0,0,f2066aac8bb64747a0c18c4ab3d8c1ad
63,7127,20180426,88000.0,1,0,0,0,61426a58378543e0b56b2836dc94967d
58,7128,20160621,84000.0,1,0,0,0,ab20ddf6d8b24c55822249e4353dc1b6
43,7129,20170227,35000.0,1,0,0,0,bfa68ce4e3c64aadb8f12d7786b4c3d9
100,7130,20171126,47000.0,1,0,0,0,be79870ff776461d97e1aee515269644
0,7131,20160718,,0,0,0,1,9085ad083d7f4433809dc613de17062f
30,7132,20171024,37000.0,0,1,0,0,de39daa87e9b4d808a7536057484b6a4
43,7133,20180106,72000.0,0,1,0,0,a795e5d3ddb841deb7f29bc2cecb2231
0,7134,20160212,,0,0,0,1,9bf243bbdc364f2a8efc698555cfc1d9
50,7135,20170627,104000.0,0,1,0,0,00b3c376db2a4115af3aef34a02f61d6
69,7136,20160818,93000.0,1,0,0,0,7a59e21bd1c04f6886fd3a27e92af676
60,7137,20160914,56000.0,0,1,0,0,f20c3f0cf44244e185df2264889256d6
79,7138,20160604,70000.0,1,0,0,0,2b118451992848a5a6684b9ad39c3220
43,7139,20171025,64000.0,1,0,0,0,5334e0dbf1aa4d43a4d07e2a4a5d095f
55,7140,20150804,71000.0,1,0,0,0,4468048bdc5548238d2ee46de738eb39
24,7141,20180508,51000.0,0,1,0,0,28e1cc20d9eb4e77ba81846057def62e
44,7142,20170908,37000.0,1,0,0,0,a8ee3f215b284b38ba282508fc0deac5
88,7143,20170607,54000.0,1,0,0,0,8142c6f808944e7a87a18950c71b18ae
77,7144,20170424,66000.0,1,0,0,0,7eef6a95040a49e2aa8863beb943d381
44,7145,20150821,75000.0,0,1,0,0,41486bbaab7a49e2afc05d2b48d3b00f
51,7146,20160524,30000.0,0,1,0,0,e90d57c4fa084be291e35a32b35076ca
56,7147,20170726,83000.0,1,0,0,0,c936badfd08c4ae1954ad6f8a533b4ac
37,7148,20180612,52000.0,0,1,0,0,5cf81c740fc9409ba28508894680bf0e
68,7149,20141107,54000.0,0,1,0,0,a37cfa5f821440deb5e5771a3bb2a0d7
60,7150,20180131,48000.0,0,1,0,0,bd0d43a486d741acb7a52946ab324de1
56,7151,20170904,109000.0,0,1,0,0,6c5f8fc4bf034e959727d3e4cefcc53f
49,7152,20170828,31000.0,0,1,0,0,fbb8f7c8c02944f69aaac44a3a0c0c11
57,7153,20180715,107000.0,1,0,0,0,54e8ee4932f94d1aa18eecf7c15ef616
84,7154,20170104,87000.0,1,0,0,0,b03e8502abc0442097197ad9e0c8e0ad
52,7155,20161217,76000.0,0,1,0,0,df7179f6d78f479aa034c7f99e5dade7
75,7156,20171116,63000.0,1,0,0,0,2a6a245ac0ea47f9bfec11a176ea1645
47,7157,20171209,83000.0,0,1,0,0,e79c466771a942269ef56dcfbf50177a
50,7158,20171225,88000.0,1,0,0,0,9cff5cba68bb44b5baeb3d18c424297c
42,7159,20160418,48000.0,0,1,0,0,08331c061bd140c2ae27b8d735763e79
48,7160,20170910,54000.0,1,0,0,0,eae30c9121964155af5d7d08bdb9274b
84,7161,20180214,75000.0,0,1,0,0,946b0436250a49d6b7ea9ad148479009
48,7162,20150808,60000.0,0,1,0,0,89a8daaab84d46b9ba605584cbef53eb
58,7163,20160804,114000.0,0,1,0,0,53200e21c20a43c0be21eed71eb0f5af
70,7164,20160218,99000.0,1,0,0,0,0ae0111e8e394788879bd78cd520d8a0
28,7165,20170928,46000.0,0,0,1,0,9dff981bb38742fcb3efb229eb4fad91
0,7166,20171121,,0,0,0,1,027561a162a54d86b6d45af5071c4d27
0,7167,20160917,,0,0,0,1,0ddad59124e745d98d38210400400a97
22,7168,20180616,64000.0,0,1,0,0,03f75ac6db7a457dbd6086e6b86a4fd1
24,7169,20151016,31000.0,1,0,0,0,a62806d8820745379742e5799b9566cf
26,7170,20170826,48000.0,1,0,0,0,c3f3b8193c8a4133b8bd0654f82654a1
81,7171,20171003,89000.0,0,1,0,0,3371649d9e1743acb1b060c6a7c24de1
46,7172,20171015,67000.0,0,1,0,0,3d31954ee12140f28e329cca019a516f
69,7173,20140429,67000.0,0,1,0,0,beb57037456e4445b9498b9e64d3d3b7
49,7174,20160308,89000.0,0,1,0,0,871459b0d34542dfb159773a95d5adb9
22,7175,20171221,39000.0,1,0,0,0,9a47a77eb8fc43dc8c65ddfdee1123ee
59,7176,20180724,86000.0,1,0,0,0,b5ed5bb76cfd43ce8cd634c3b92b7ba7
37,7177,20170510,66000.0,0,1,0,0,ddaaec0778384f90bad0ae9c7c615016
51,7178,20150905,59000.0,0,1,0,0,72ec9b3887e249c2bce05d2a262877f2
62,7179,20151117,64000.0,1,0,0,0,c0b216d853914b02913318737de852e7
62,7180,20171231,36000.0,0,1,0,0,0b321fdc45364a67858a81b59da7f943
53,7181,20150728,113000.0,1,0,0,0,2f10c8022a9342ce8303cca33023c303
0,7182,20170705,,0,0,0,1,adf921d115964c47b48679b6fdc397ed
36,7183,20180117,47000.0,1,0,0,0,05f4d69f73024172a23a350e611166b4
58,7184,20140703,32000.0,0,1,0,0,2dd914f52a0a40f59d1911a6bd61393d
70,7185,20180706,91000.0,1,0,0,0,058406afd91541fbae0060827c0ac156
71,7186,20180117,63000.0,0,1,0,0,adb5fffb5e674fd4afc400ea893e171c
51,7187,20150405,36000.0,0,1,0,0,d3ae1f0e0eb841dfbaa22b1ee6901faf
49,7188,20160901,114000.0,0,1,0,0,38c0949ebf6d4424b28cc1b7ba40aa8f
49,7189,20160629,42000.0,0,1,0,0,2d7d36f30d094fdbba602b64e7f69d60
32,7190,20180501,65000.0,0,1,0,0,5a8632617ff644e995d3044c07f749b6
0,7191,20150908,,0,0,0,1,4c19725ad72e4f03ba46647f72ffe664
50,7192,20170615,73000.0,0,1,0,0,a53129ef372e44e7af6cbc0a0ec11c26
34,7193,20170825,50000.0,0,1,0,0,238c41e0560d4334bf9a6734351c660c
51,7194,20140713,68000.0,0,1,0,0,4614855c7b0b4e17be3c378431a88d25
32,7195,20150520,72000.0,0,1,0,0,760fe67c2f7f4a67b6e10fe5c8d129e3
61,7196,20170805,61000.0,1,0,0,0,27af52d345d4495fa34cf88ae428e768
56,7197,20150830,52000.0,1,0,0,0,c5e5dfb3500d4df68883f030a3f6184c
74,7198,20170213,51000.0,1,0,0,0,30105215903d4eefbfe3ac8bb02ca786
45,7199,20180717,64000.0,0,1,0,0,671bfb63ca6548839a2891d437d7ffa3
59,7200,20170914,103000.0,0,1,0,0,2c676585ebb244a08805a15db998c37d
75,7201,20150906,118000.0,1,0,0,0,3ea76abfb09c4a7db2c38abcb993f862
39,7202,20140625,68000.0,0,1,0,0,9306fa3f4e29458db0eeb456b4c97b17
55,7203,20180207,75000.0,1,0,0,0,ce11bb1927374fb6a0b54ecda9275b54
0,7204,20171002,,0,0,0,1,4ea6324f760d40b3bd6b44d660e7bf1c
0,7205,20180719,,0,0,0,1,6c6fe42e0cf24caea7142531a84d15ca
51,7206,20171010,62000.0,0,1,0,0,6fb8202f2b8f406197f1ef9e4c30c8d1
83,7207,20151229,43000.0,1,0,0,0,3fc4d0e0b39b4d51a22c20e782d0d31b
60,7208,20160704,50000.0,0,1,0,0,f2e883824e7642cd9c5618dbc9769508
51,7209,20170823,50000.0,1,0,0,0,6443155ea95d4ee3afb60fbfbe6d2d73
32,7210,20170806,30000.0,0,1,0,0,cabc2b86a6d44f6b931f2bf546f593ab
57,7211,20170531,79000.0,0,1,0,0,2d073f4324f44580b5bbc2acdb9d95cf
0,7212,20151221,,0,0,0,1,e3ae7c08c05341248cbbcd5860544cff
19,7213,20160706,35000.0,0,1,0,0,9582f5338df0446eb43978374a530ea9
58,7214,20161002,52000.0,0,1,0,0,e74cd5a6b1ad4d0da80281689dfa47c3
0,7215,20170901,,0,0,0,1,16ab296128eb4aa6b0aac9368dafcf36
52,7216,20180522,67000.0,0,1,0,0,20fe5847b1a84141ba23bc430bc89768
82,7217,20140525,54000.0,0,1,0,0,2dfe5e7f16ee453b9eef8d0cc51fc54e
32,7218,20171011,45000.0,0,1,0,0,efbae5d984b74b598f1da094d5d223f5
88,7219,20170812,37000.0,0,1,0,0,6248fb7c3d234f09bd3de7b7c8b83f08
41,7220,20180622,92000.0,0,1,0,0,cd083b1cbfa34e2298465c4bebb688ca
57,7221,20170319,119000.0,0,1,0,0,3734be2a864546b8acd7b44dd626759b
78,7222,20170418,83000.0,1,0,0,0,df6aa41febb14d8d8e05ee665a3fe00f
21,7223,20171224,37000.0,0,1,0,0,cf5cf2888984419caa208cfb849c86b1
64,7224,20171112,73000.0,0,1,0,0,e728ea2be7844d7eb0da24f4e1444c44
62,7225,20170809,88000.0,1,0,0,0,0c48cec9c44b4b47923a70dcb0641662
25,7226,20160412,31000.0,0,1,0,0,91d4a97d4ded46ff8fd8a35e98471925
0,7227,20170110,,0,0,0,1,0637650fd20f4bc2a7b416f44f9383d2
59,7228,20171123,91000.0,1,0,0,0,66016c0bd39a45dfb7a90e0d4ba5a839
67,7229,20160620,58000.0,1,0,0,0,1a79f623402a4e53908e254531e04f26
23,7230,20180321,35000.0,0,1,0,0,989e038d4f24452a9749187962f9aa1a
76,7231,20171010,101000.0,1,0,0,0,f4809b14614f4420b2f9a4dc0d5a0a3e
63,7232,20180416,34000.0,0,1,0,0,c23d5e5c1960423fb3e0f73aee396273
52,7233,20161229,75000.0,1,0,0,0,ad622da354f148dea65c5af2df594780
52,7234,20171005,94000.0,0,1,0,0,834a55ab031d486791547c954124bd70
51,7235,20170919,71000.0,1,0,0,0,fa2ec55a1e0a4740bad758ca547b139a
54,7236,20161031,84000.0,1,0,0,0,c606877af61b46fab3e13bf202eb4665
0,7237,20171011,,0,0,0,1,6b28e0d31bb24ddaaef48c008414d1cd
66,7238,20170903,36000.0,0,1,0,0,80c8a3abd35c47baafb20b4f0fc8702d
24,7239,20180709,46000.0,1,0,0,0,be15020b871e45ab8e2e1b9e6a8cec75
77,7240,20170306,113000.0,1,0,0,0,90c964405bd74fa68a29af133eabe0ba
88,7241,20171219,33000.0,0,1,0,0,212c3e980998440fba3ebe06a62e9828
51,7242,20170815,78000.0,1,0,0,0,0785f1fce0b04ba08e01c7d2ebab4917
45,7243,20140513,54000.0,0,1,0,0,a1183855451e4250adb676f87d5f8398
55,7244,20170728,108000.0,1,0,0,0,84cf0f0cd78e423d9390df1d07a6590e
59,7245,20180421,51000.0,1,0,0,0,fa6335ecdd5744dfbf4cbdfcae5414fd
80,7246,20150809,75000.0,0,1,0,0,81a3cf0f43134a70ad4a7c5ff3d575c0
91,7247,20170827,62000.0,0,1,0,0,82243dd9efde4424bf39e2367fc11bd2
26,7248,20160318,49000.0,1,0,0,0,46b3c686bbbd4495940b4da488e10ed6
63,7249,20180130,32000.0,0,1,0,0,1285ce3d9f68495c841b5c1d3b29386f
82,7250,20180516,92000.0,1,0,0,0,9a664345a62e4819a06e763c7de4a98b
70,7251,20140918,80000.0,0,1,0,0,74cbaa788c4e43bf993236bd51bd5577
68,7252,20161229,58000.0,0,1,0,0,21fa118bc6b84650976fed5df7d3040c
59,7253,20160926,91000.0,1,0,0,0,fcbcd28beee1457f8b3672658ea0a1e3
52,7254,20160131,67000.0,0,1,0,0,a11b6892c14148c78ec4a8d10ad4b31d
84,7255,20170612,102000.0,1,0,0,0,97a00dcfd0774700ad1492131a3bfef3
68,7256,20170930,37000.0,1,0,0,0,8e4192840ed54d42bc0a02e5bfba55ae
66,7257,20151214,109000.0,1,0,0,0,196651959ba44f8d98d7730dfa820beb
46,7258,20170705,33000.0,0,1,0,0,a4e5b1a385e04d88a86f0f6dbdd0ab86
22,7259,20171210,45000.0,0,1,0,0,933bab17f8d24bbca0971d1c1877ed33
60,7260,20151106,106000.0,1,0,0,0,79d11d2ad203425b9133357ae3840019
0,7261,20171117,,0,0,0,1,8490563e978e4707b584e35ad1d56125
41,7262,20170323,57000.0,1,0,0,0,61734abecbcf4018a4003af9adffdb27
0,7263,20150814,,0,0,0,1,e6adbf61edaa4da98204c3819b20ca74
46,7264,20150803,55000.0,0,1,0,0,2deb5383c1af41029f861cb3b56e2e4f
42,7265,20171022,45000.0,0,1,0,0,b6eefa7f1b2d4680bfd4d17f524a7648
46,7266,20140603,73000.0,0,1,0,0,5914d17eefa641a29579c972d2b29e60
62,7267,20160807,43000.0,0,1,0,0,b8ed7d879ab7428dbbe355d7d8578c00
59,7268,20150404,66000.0,1,0,0,0,1474f106266144e19ed6a01bbf48a462
59,7269,20170705,89000.0,0,1,0,0,d016152dbf9149b68a6b6657189a2bab
71,7270,20180103,88000.0,1,0,0,0,c93d88f92fbb4ccdb743bbd72a6f7a4f
39,7271,20171211,85000.0,0,1,0,0,bcfbe973d8dd482d9588da28517f2b46
29,7272,20150804,33000.0,1,0,0,0,a29c214ecfcb403c86b35c13324245c9
45,7273,20151120,60000.0,0,1,0,0,1d2bac27fdf84d6aac5f19d3f8f6d3a0
41,7274,20160325,35000.0,1,0,0,0,2526704eb7f24f4a8b1c2487912baa17
61,7275,20151211,81000.0,0,1,0,0,db9201c63453452786af3ff92cf89e4d
67,7276,20150307,68000.0,0,1,0,0,708e0932c3044c04b2b273f6a49f4e08
20,7277,20180627,63000.0,0,1,0,0,3aa26d03b7d143fca0bce655ee4937c0
25,7278,20160214,48000.0,0,1,0,0,3b6a6519f1454fb88f32e3693c420739
23,7279,20160429,44000.0,1,0,0,0,daa056c77f7447e8a0449504b0b8b4f7
59,7280,20170626,64000.0,0,1,0,0,664cdcbcc8b442078bcedac94dc227bb
63,7281,20170217,45000.0,1,0,0,0,7bd5eb568781460c9d49a2a3e3e59494
40,7282,20180427,49000.0,1,0,0,0,47f266d632c242cda245628afff06cbf
0,7283,20170827,,0,0,0,1,1d4bff5c11bc4b51bb6c8d686b9135e6
34,7284,20150911,33000.0,1,0,0,0,46bf4e6285494863808969a127d66138
35,7285,20141004,34000.0,0,1,0,0,df893f66c0bc47d288e62f4836925e4a
45,7286,20170205,69000.0,0,1,0,0,6c7eda4aff42485d8a6c4868c0739857
61,7287,20160101,58000.0,1,0,0,0,120a5a55d3d9498294bfb5b892179f95
44,7288,20160124,56000.0,0,1,0,0,20e6b5b7907a41d589576012963bde5d
67,7289,20180103,71000.0,1,0,0,0,71d3c278485543f4a7e4f5581f4414e5
24,7290,20171122,57000.0,0,1,0,0,0def8320fc9e4ec1a74e75bd3e1a993f
42,7291,20160803,51000.0,0,1,0,0,31059a17549d4229b8418b785bb65ce7
48,7292,20151110,33000.0,0,1,0,0,9729bb96b9f540cdaeca72e11f63dba1
36,7293,20170813,69000.0,0,1,0,0,f83a0ca17ca64bb38151a78155e123d5
18,7294,20180326,47000.0,0,1,0,0,5d212c185b63411faff45618e357ac9b
21,7295,20170803,43000.0,0,1,0,0,44a49d74b66041c397dc80b225a7ddad
51,7296,20140829,35000.0,0,1,0,0,18dc0436a2e546cb86fb4be6783ba79d
71,7297,20171019,46000.0,0,1,0,0,7b4acaf2040e4c9baacc4ec45f47091f
56,7298,20161104,91000.0,1,0,0,0,b870216e369b408a899f98d9b3f6058f
66,7299,20151103,69000.0,1,0,0,0,c488db98e347415ebfdc497260230031
25,7300,20170823,40000.0,1,0,0,0,0ac4004c9f854997b8c9697dc9bbdd8f
66,7301,20180402,70000.0,0,1,0,0,bcbd951fa30e4b22a3683e7a3e211f98
0,7302,20180211,,0,0,0,1,fa0441a827ee4834aac5d92d4fc1ff94
51,7303,20170609,37000.0,0,1,0,0,6cfbe26d81d54108acb5061fbe1c867e
58,7304,20180218,90000.0,0,1,0,0,edcf3cb99c034cdf8878e7268084db9a
56,7305,20171113,59000.0,1,0,0,0,f4a11bc75a014ad9996a79170fb59ec9
66,7306,20170517,75000.0,1,0,0,0,4f499c198dc2449fb30e7cb82af2ea42
24,7307,20180302,50000.0,0,1,0,0,78bb7e19ab9b42b09d3744089d2b6a32
63,7308,20180401,44000.0,0,1,0,0,b2013e977b734663b47883cfdd0bdebf
44,7309,20180722,41000.0,0,1,0,0,e590c974d8274f89a02fecaa11b6670b
50,7310,20140211,37000.0,0,1,0,0,4987202c490a4c5b8c4fe1387dd6e888
0,7311,20171027,,0,0,0,1,acbf2ca8dbda4fa2a987c1414c2ae23e
41,7312,20171204,80000.0,1,0,0,0,2eac364f988e474ba0a4fd9b905ee220
60,7313,20180129,96000.0,1,0,0,0,c2bc9cc1972345da8d1ac71c83ae4b23
70,7314,20141212,36000.0,0,1,0,0,416454937dd042e7b7b74b99535a74f4
0,7315,20180302,,0,0,0,1,1b72ba4f73a54e6382f1a5eab5342bdc
42,7316,20170806,68000.0,0,1,0,0,b0e48cab3d794637b8f9209090989e92
21,7317,20160211,70000.0,1,0,0,0,45da79fb1a6040c0864e788ddce7af10
59,7318,20161008,92000.0,1,0,0,0,1cf4f9506adb416c8d5baf81349fe4bc
44,7319,20170203,58000.0,0,1,0,0,53e8bb88915e405db140e25ae136bf1d
51,7320,20150830,76000.0,1,0,0,0,970d7af2030742f2a098184bea0da030
93,7321,20151010,57000.0,0,1,0,0,8b6427bb8a2a423f92aeb27e22345449
73,7322,20180702,61000.0,1,0,0,0,b8a0e096e34e4281baebc5aead2de945
23,7323,20170301,46000.0,1,0,0,0,c8bd3632ce7b4f8f8ea2c10a8bd2c25c
